Tran. Id     | Date         |   Withdrawal |      Deposit |   GS Balance ||    ERP Debit |   ERP Credit |  ERP Balance | Voucher No         | Status
S81543620    | 2025-05-05   |         0.00 |     3,198.00 |    80,753.56 ||     3,198.00 |              |    80,753.56 | ACC-PAY-2025-00679 | Match
S83583769    | 2025-05-05   |         0.00 |     2,399.00 |    83,152.56 ||     2,399.00 |              |    83,152.56 | ACC-PAY-2025-00678 | Match
S88706611    | 2025-05-06   |         0.00 |     2,700.00 |    85,852.56 ||     2,700.00 |              |    85,852.56 | ACC-PAY-2025-00698 | Match
S89426217    | 2025-05-06   |     1,500.00 |         0.00 |    84,352.56 ||              |     1,500.00 |    84,352.56 | ACC-JV-2025-02066  | Match
S89555883    | 2025-05-06   |       500.00 |         0.00 |    83,852.56 ||              |       500.00 |    83,852.56 | ACC-JV-2025-02067  | Match
S89736054    | 2025-05-06   |       299.00 |         0.00 |    83,553.56 ||              |       299.00 |    83,553.56 | ACC-JV-2025-02068  | Match
S89600560    | 2025-05-06   |     1,500.00 |         0.00 |    82,053.56 ||              |     1,500.00 |    82,053.56 | ACC-JV-2025-02069  | Match
S89510311    | 2025-05-06   |       236.00 |         0.00 |    81,817.56 ||              |       236.00 |    81,817.56 | ACC-JV-2025-02070  | Match
S90028294    | 2025-05-06   |         0.00 |     1,500.00 |    83,317.56 ||     1,500.00 |              |    83,317.56 | ACC-PAY-2025-00699 | Match
S90803373    | 2025-05-06   |    32,774.06 |         0.00 |    50,543.50 ||              |    32,774.06 |    50,543.50 | ACC-JV-2025-02071  | Match
S91776284    | 2025-05-06   |         0.00 |     1,699.00 |    52,242.50 ||     1,699.00 |              |    52,242.50 | ACC-PAY-2025-00700 | Match
S93142853    | 2025-05-06   |     4,000.00 |         0.00 |    48,242.50 ||              |     4,000.00 |    48,242.50 | ACC-JV-2025-02072  | Match
S93041635    | 2025-05-06   |         0.00 |       100.00 |    48,342.50 ||       100.00 |              |    48,342.50 | ACC-PAY-2025-00758 | Match
S96451523    | 2025-05-07   |    13,999.00 |         0.00 |    34,343.50 ||              |    13,999.00 |    34,343.50 | ACC-JV-2025-02081  | Match
S98968748    | 2025-05-07   |         0.00 |     1,399.00 |    35,742.50 ||     1,399.00 |              |    35,742.50 | ACC-PAY-2025-00702 | Match
S3010423     | 2025-05-07   |         0.00 |     2,649.00 |    38,391.50 ||     2,649.00 |              |    38,391.50 | ACC-PAY-2025-00704 | Match
S5638707     | 2025-05-07   |         0.00 |     1,799.00 |    40,190.50 ||     1,799.00 |              |    40,190.50 | ACC-PAY-2025-00741 | Match
S10424408    | 2025-05-08   |         0.00 |     2,798.00 |    42,988.50 ||     2,798.00 |              |    42,988.50 | ACC-PAY-2025-00714 | Match
S11661809    | 2025-05-08   |     1,000.00 |         0.00 |    41,988.50 ||              |     1,000.00 |    41,988.50 | ACC-JV-2025-02083  | Match
S11785894    | 2025-05-08   |       500.00 |         0.00 |    41,488.50 ||              |       500.00 |    41,488.50 | ACC-JV-2025-02084  | Match
S11990212    | 2025-05-08   |         0.00 |     1,449.00 |    42,937.50 ||     1,449.00 |              |    42,937.50 | ACC-PAY-2025-00715 | Match
S15305590    | 2025-05-08   |         0.00 |     1,949.00 |    44,886.50 ||     1,949.00 |              |    44,886.50 | ACC-PAY-2025-00717 | Match
S19672784    | 2025-05-09   |     1,500.00 |         0.00 |    43,386.50 ||              |     1,500.00 |    43,386.50 | ACC-JV-2025-02085  | Match
S19846833    | 2025-05-09   |       500.00 |         0.00 |    42,886.50 ||              |       500.00 |    42,886.50 | ACC-JV-2025-02086  | Match
S20717197    | 2025-05-09   |         0.00 |     2,559.00 |    45,445.50 ||     2,559.00 |              |    45,445.50 | ACC-PAY-2025-00736 | Match
S23072644    | 2025-05-09   |         0.00 |     1,399.00 |    46,844.50 ||     1,399.00 |              |    46,844.50 | ACC-PAY-2025-00737 | Match
S24936578    | 2025-05-09   |         0.00 |     2,400.00 |    49,244.50 ||     2,400.00 |              |    49,244.50 | ACC-PAY-2025-00738 | Match
S24836823    | 2025-05-09   |         0.00 |    37,500.00 |    86,744.50 ||    37,500.00 |              |    86,744.50 | ACC-JV-2025-02087  | Match
S27385256    | 2025-05-10   |     2,950.00 |         0.00 |    83,794.50 ||              |     2,950.00 |    83,794.50 | ACC-JV-2025-02098  | Match
S30657230    | 2025-05-10   |         0.00 |     2,549.00 |    86,343.50 ||     2,549.00 |              |    86,343.50 | ACC-PAY-2025-00746 | Match
S32624476    | 2025-05-10   |     3,500.00 |         0.00 |    82,843.50 ||              |     3,500.00 |    82,843.50 | ACC-JV-2025-02099  | Match
S32736655    | 2025-05-10   |         0.00 |     2,400.00 |    85,243.50 ||     2,400.00 |              |    85,243.50 | ACC-PAY-2025-00747 | Match
S33294065    | 2025-05-10   |         0.00 |     1,399.00 |    86,642.50 ||     1,399.00 |              |    86,642.50 | ACC-PAY-2025-00748 | Match
S33240579    | 2025-05-10   |    36,000.00 |         0.00 |    50,642.50 ||              |    36,000.00 |    50,642.50 | ACC-JV-2025-02100  | Match
S33252853    | 2025-05-10   |     2,500.00 |         0.00 |    48,142.50 ||              |     2,500.00 |    48,142.50 | ACC-JV-2025-02101  | Match
S33208161    | 2025-05-10   |    13,000.00 |         0.00 |    35,142.50 ||              |    13,000.00 |    35,142.50 | ACC-JV-2025-02102  | Match
S33887947    | 2025-05-10   |    15,700.00 |         0.00 |    19,442.50 ||              |    15,700.00 |    19,442.50 | ACC-JV-2025-02103  | Match
S33835839    | 2025-05-10   |    15,700.00 |         0.00 |     3,742.50 ||              |    15,700.00 |     3,742.50 | ACC-JV-2025-02104  | Match
S34517218    | 2025-05-10   |         0.00 |    15,700.00 |    19,442.50 ||    15,700.00 |              |    19,442.50 | ACC-JV-2025-02105  | Match
S36527302    | 2025-05-11   |     1,000.00 |         0.00 |    18,442.50 ||              |     1,000.00 |    18,442.50 | ACC-JV-2025-02106  | Match
S36699352    | 2025-05-11   |       171.10 |         0.00 |    18,271.40 ||              |       171.10 |    18,271.40 | ACC-JV-2025-02107  | Match
S37734621    | 2025-05-11   |         0.00 |     2,499.00 |    20,770.40 ||     2,499.00 |              |    20,770.40 | ACC-PAY-2025-00750 | Match
S38396612    | 2025-05-11   |     1,399.00 |         0.00 |    19,371.40 ||              |     1,399.00 |    19,371.40 | ACC-JV-2025-02108  | Match
S38851699    | 2025-05-11   |         0.00 |     1,799.00 |    21,170.40 ||     1,799.00 |              |    21,170.40 | ACC-PAY-2025-00753 | Match
S43657509    | 2025-05-12   |       300.00 |         0.00 |    20,870.40 ||              |       300.00 |    20,870.40 | ACC-PAY-2025-00760 | Match
S44328846    | 2025-05-12   |         0.00 |     2,000.00 |    22,870.40 ||     2,000.00 |              |    22,870.40 | ACC-PAY-2025-00765 | Match
S44287673    | 2025-05-12   |         0.00 |       846.00 |    23,716.40 ||       846.00 |              |    23,716.40 | ACC-PAY-2025-00766 | Match
S45755304    | 2025-05-12   |         0.00 |    16,900.00 |    40,616.40 ||    16,900.00 |              |    40,616.40 | ACC-PAY-2025-00767, ACC-PAY-2025-00773-1, ACC-PAY-2025-00774, ACC-PAY-2025-00776, ACC-PAY-2025-00810, ACC-PAY-2025-00814, ACC-PAY-2025-00815 | Match
S46418457    | 2025-05-12   |       240.00 |         0.00 |    40,376.40 ||              |       240.00 |    40,376.40 | ACC-JV-2025-02109  | Match
S49295470    | 2025-05-12   |         0.00 |     1,800.00 |    42,176.40 ||     1,800.00 |              |    42,176.40 | ACC-PAY-2025-00763 | Match
S50810611    | 2025-05-13   |         0.00 |       650.00 |    42,826.40 ||       650.00 |              |    42,826.40 | ACC-PAY-2025-00816 | Match
S50811066    | 2025-05-13   |     1,500.00 |         0.00 |    41,326.40 ||              |     1,500.00 |    41,326.40 | ACC-JV-2025-02110  | Match
S50849702    | 2025-05-13   |       500.00 |         0.00 |    40,826.40 ||              |       500.00 |    40,826.40 | ACC-JV-2025-02111  | Match
S50852488    | 2025-05-13   |    18,000.00 |         0.00 |    22,826.40 ||              |    18,000.00 |    22,826.40 | ACC-JV-2025-02112  | Match
S50853853    | 2025-05-13   |     2,000.00 |         0.00 |    20,826.40 ||              |     2,000.00 |    20,826.40 | ACC-JV-2025-02113  | Match
S53730095    | 2025-05-13   |         0.00 |     2,399.00 |    23,225.40 ||     2,399.00 |              |    23,225.40 | ACC-PAY-2025-00768 | Match
S56479823    | 2025-05-13   |     6,885.00 |         0.00 |    16,340.40 ||              |     6,885.00 |    16,340.40 | ACC-JV-2025-02120  | Match
S56725976    | 2025-05-13   |         0.00 |     1,499.00 |    17,839.40 ||     1,499.00 |              |    17,839.40 | ACC-PAY-2025-00770 | Match
S58499124    | 2025-05-13   |         0.00 |     2,549.00 |    20,388.40 ||     2,549.00 |              |    20,388.40 | ACC-PAY-2025-00771 | Match
S63795074    | 2025-05-14   |     1,000.00 |         0.00 |    19,388.40 ||              |     1,000.00 |    19,388.40 | ACC-JV-2025-02121  | Match
S64944785    | 2025-05-14   |         0.00 |        98.00 |    19,486.40 ||        98.00 |              |    19,486.40 | ACC-PAY-2025-00777 | Match
S65263674    | 2025-05-14   |         0.00 |     1,799.00 |    21,285.40 ||     1,799.00 |              |    21,285.40 | ACC-PAY-2025-00779 | Match
S66822117    | 2025-05-14   |         0.00 |     2,399.00 |    23,684.40 ||     2,399.00 |              |    23,684.40 | ACC-PAY-2025-00780 | Match
S68526419    | 2025-05-14   |         0.00 |     2,399.00 |    26,083.40 ||     2,399.00 |              |    26,083.40 | ACC-PAY-2025-00781 | Match
S73417496    | 2025-05-15   |       600.00 |         0.00 |    25,483.40 ||              |       600.00 |    25,483.40 | ACC-JV-2025-02122  | Match
S85486575    | 2025-05-16   |         0.00 |     1,799.00 |    27,282.40 ||     1,799.00 |              |    27,282.40 | ACC-PAY-2025-00783 | Match
S87702144    | 2025-05-16   |         0.00 |     1,599.00 |    28,881.40 ||     1,599.00 |              |    28,881.40 | ACC-PAY-2025-00784 | Match
S88941055    | 2025-05-16   |         0.00 |     2,099.00 |    30,980.40 ||     2,099.00 |              |    30,980.40 | ACC-PAY-2025-00835 | Match
S88874969    | 2025-05-16   |         0.00 |     2,399.00 |    33,379.40 ||     2,399.00 |              |    33,379.40 | ACC-PAY-2025-00785 | Match
S90836144    | 2025-05-17   |     1,500.00 |         0.00 |    31,879.40 ||              |     1,500.00 |    31,879.40 | ACC-JV-2025-02123  | Match
S90866552    | 2025-05-17   |     1,250.00 |         0.00 |    30,629.40 ||              |     1,250.00 |    30,629.40 | ACC-JV-2025-02124  | Match
S95169449    | 2025-05-17   |         0.00 |       150.00 |    30,779.40 ||       150.00 |              |    30,779.40 | ACC-PAY-2025-00789 | Match
S95607002    | 2025-05-17   |         0.00 |     4,997.00 |    35,776.40 ||     4,997.00 |              |    35,776.40 | ACC-PAY-2025-00788 | Match
S95783002    | 2025-05-17   |         0.00 |    13,200.00 |    48,976.40 ||    13,200.00 |              |    48,976.40 | ACC-PAY-2025-00799, ACC-PAY-2025-00800, ACC-PAY-2025-00805, ACC-PAY-2025-00806, ACC-PAY-2025-00807 | Match
S98274151    | 2025-05-18   |     1,000.00 |         0.00 |    47,976.40 ||              |     1,000.00 |    47,976.40 | ACC-JV-2025-02125  | Match
S98816766    | 2025-05-18   |       110.00 |         0.00 |    47,866.40 ||              |       110.00 |    47,866.40 | ACC-JV-2025-02126  | Match
S99355430    | 2025-05-18   |         0.00 |     2,399.00 |    50,265.40 ||     2,399.00 |              |    50,265.40 | ACC-PAY-2025-00791 | Match
S543459      | 2025-05-18   |         0.00 |     2,579.00 |    52,844.40 ||     2,579.00 |              |    52,844.40 | ACC-PAY-2025-00792 | Match
S4364040     | 2025-05-19   |     2,360.00 |         0.00 |    50,484.40 ||              |     2,360.00 |    50,484.40 | ACC-JV-2025-02127  | Match
S4329607     | 2025-05-19   |     1,700.00 |         0.00 |    48,784.40 ||              |     1,700.00 |    48,784.40 | ACC-JV-2025-02128  | Match
S4261841     | 2025-05-19   |       700.00 |         0.00 |    48,084.40 ||              |       700.00 |    48,084.40 | ACC-JV-2025-02129  | Match
S4431538     | 2025-05-19   |         0.00 |     2,300.00 |    50,384.40 ||     2,300.00 |              |    50,384.40 | ACC-PAY-2025-00794 | Match
S5070205     | 2025-05-19   |         0.00 |     1,499.00 |    51,883.40 ||     1,499.00 |              |    51,883.40 | ACC-PAY-2025-00795 | Match
S5447678     | 2025-05-19   |         0.00 |     1,450.00 |    53,333.40 ||     1,450.00 |              |    53,333.40 | ACC-PAY-2025-00796 | Match
S6204324     | 2025-05-19   |     2,660.40 |         0.00 |    50,673.00 ||              |     2,660.40 |    50,673.00 | ACC-JV-2025-02130  | Match
S6666861     | 2025-05-19   |         0.00 |     3,996.32 |    54,669.32 ||     3,996.32 |              |    54,669.32 | ACC-JV-2025-02131  | Match
S15189903    | 2025-05-20   |         0.00 |     1,399.00 |    56,068.32 ||     1,399.00 |              |    56,068.32 | ACC-PAY-2025-00803 | Match
S16043014    | 2025-05-20   |         0.00 |     1,400.00 |    57,468.32 ||     1,400.00 |              |    57,468.32 | ACC-PAY-2025-00802 | Match
S16123601    | 2025-05-20   |        31.39 |         0.00 |    57,436.93 ||              |        31.39 |    57,436.93 | ACC-JV-2025-02132  | Match
S16877430    | 2025-05-20   |         0.00 |     1,799.00 |    59,235.93 ||     1,799.00 |              |    59,235.93 | ACC-PAY-2025-00804 | Match
S17980292    | 2025-05-20   |         0.00 |       500.00 |    59,735.93 ||       500.00 |              |    59,735.93 | ACC-PAY-2025-00801 | Match
S17917214    | 2025-05-20   |         0.00 |       200.00 |    59,935.93 ||       200.00 |              |    59,935.93 | ACC-PAY-2025-00808 | Match
S21133975    | 2025-05-21   |       823.64 |         0.00 |    59,112.29 ||              |       823.64 |    59,112.29 | ACC-JV-2025-02133  | Match
S21270292    | 2025-05-21   |     1,500.00 |         0.00 |    57,612.29 ||              |     1,500.00 |    57,612.29 | ACC-JV-2025-02134  | Match
S23422109    | 2025-05-21   |         0.00 |    80,000.00 |   137,612.29 ||    80,000.00 |              |   137,612.29 | ACC-JV-2025-02145  | Match
S23728299    | 2025-05-21   |         0.00 |     1,399.00 |   139,011.29 ||     1,399.00 |              |   139,011.29 | ACC-PAY-2025-00818 | Match
S24990229    | 2025-05-21   |         0.00 |     1,699.00 |   140,710.29 ||     1,699.00 |              |   140,710.29 | ACC-PAY-2025-00817 | Match
S25282275    | 2025-05-21   |       100.00 |         0.00 |   140,610.29 ||              |       100.00 |   140,610.29 | ACC-JV-2025-02136  | Match
S25410942    | 2025-05-21   |       500.00 |         0.00 |   140,110.29 ||              |       500.00 |   140,110.29 | ACC-JV-2025-02137  | Match
S25196831    | 2025-05-21   |     6,840.00 |         0.00 |   133,270.29 ||              |     6,840.00 |   133,270.29 | ACC-JV-2025-02138  | Match
S28984701    | 2025-05-21   |         0.00 |    11,800.00 |   145,070.29 ||    11,800.00 |              |   145,070.29 | ACC-PAY-2025-00823, ACC-PAY-2025-00824, ACC-PAY-2025-00825, ACC-PAY-2025-00826, ACC-PAY-2025-00827 | Match
S28991731    | 2025-05-21   |         0.00 |       500.00 |   145,570.29 ||       500.00 |              |   145,570.29 | ACC-PAY-2025-00828 | Match
S32825521    | 2025-05-22   |     1,000.00 |         0.00 |   144,570.29 ||              |     1,000.00 |   144,570.29 | ACC-JV-2025-02139  | Match
S33938718    | 2025-05-22   |         0.00 |     4,798.00 |   149,368.29 ||     4,798.00 |              |   149,368.29 | ACC-PAY-2025-00819 | Match
S34895708    | 2025-05-22   |     1,250.00 |         0.00 |   148,118.29 ||              |     1,250.00 |   148,118.29 | ACC-JV-2025-02140  | Match
S34714641    | 2025-05-22   |     1,250.00 |         0.00 |   146,868.29 ||              |     1,250.00 |   146,868.29 | ACC-JV-2025-02141  | Match
S34657837    | 2025-05-22   |       300.00 |         0.00 |   146,568.29 ||              |       300.00 |   146,568.29 | ACC-JV-2025-02142  | Match
S34944943    | 2025-05-22   |         0.00 |    80,000.00 |   226,568.29 ||    80,000.00 |              |   226,568.29 | ACC-JV-2025-02144  | Match
S37570835    | 2025-05-23   |       152.22 |         0.00 |   226,416.07 ||              |       152.22 |   226,416.07 | ACC-JV-2025-02114  | Match
S38880425    | 2025-05-23   |     1,500.00 |         0.00 |   224,916.07 ||              |     1,500.00 |   224,916.07 | ACC-JV-2025-02115  | Match
S38989769    | 2025-05-23   |       500.00 |         0.00 |   224,416.07 ||              |       500.00 |   224,416.07 | ACC-JV-2025-02116  | Match
S38898157    | 2025-05-23   |     1,000.00 |         0.00 |   223,416.07 ||              |     1,000.00 |   223,416.07 | ACC-JV-2025-02117  | Match
S41382038    | 2025-05-23   |         0.00 |     2,549.00 |   225,965.07 ||     2,549.00 |              |   225,965.07 | ACC-PAY-2025-00831 | Match
